-23.6261;-46.6564
-23.9549;-46.3363
-23.5213;-46.8353 
-21.7622;-43.3438 
-3.1019;-60.0250 
-10.6536;-54.9186 
-3.0029;-47.3522 
-3.7753;-38.5325
-18.8532;-41.9562 
-21.2129;-50.4321 
-1.1508;-48.1392 
-18.9182;-48.2787 
-23.2215;-44.7155 
-3.1019;-60.0250 
-23.0011;-44.3196
-23.2237;-45.9009
-20.4428;-54.6464
-14.8616;-40.8442
-27.5954;-48.5480
-15.8267;-47.9218
-23.5505;-46.6333
-19.9167;-43.9345
-30.0330;-51.2300
-25.4296;-49.2712
-8.0476;-34.8770
